index,dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
30534,1839-03-01,24.125,1.797,Bombay,India,18.48N,72.68E
30535,1839-04-01,26.911,1.4069999999999998,Bombay,India,18.48N,72.68E
30536,1839-05-01,27.908,0.957,Bombay,India,18.48N,72.68E
30537,1839-06-01,27.705,1.197,Bombay,India,18.48N,72.68E
30538,1839-07-01,26.887,2.326,Bombay,India,18.48N,72.68E
30539,1839-08-01,26.014,1.632,Bombay,India,18.48N,72.68E
30540,1839-09-01,25.921,1.202,Bombay,India,18.48N,72.68E
30541,1839-10-01,27.191,1.63,Bombay,India,18.48N,72.68E
30542,1839-11-01,25.841,1.869,Bombay,India,18.48N,72.68E
30543,1839-12-01,24.78,2.061,Bombay,India,18.48N,72.68E
30544,1840-01-01,24.378,2.144,Bombay,India,18.48N,72.68E
30545,1840-02-01,23.533,1.7480000000000002,Bombay,India,18.48N,72.68E
30546,1840-03-01,24.608,1.389,Bombay,India,18.48N,72.68E
30547,1840-04-01,27.038,1.841,Bombay,India,18.48N,72.68E
30548,1840-05-01,28.482000000000006,1.382,Bombay,India,18.48N,72.68E
30549,1840-06-01,28.269,1.4380000000000002,Bombay,India,18.48N,72.68E
30550,1840-07-01,27.157,1.088,Bombay,India,18.48N,72.68E
30551,1840-08-01,26.009,1.219,Bombay,India,18.48N,72.68E
30552,1840-09-01,25.845,1.081,Bombay,India,18.48N,72.68E
30553,1840-10-01,26.618,1.649,Bombay,India,18.48N,72.68E
30554,1840-11-01,25.907,3.0810000000000004,Bombay,India,18.48N,72.68E
30555,1840-12-01,25.063,1.548,Bombay,India,18.48N,72.68E
30556,1841-01-01,23.594,2.1180000000000003,Bombay,India,18.48N,72.68E
30557,1841-02-01,23.784,1.314,Bombay,India,18.48N,72.68E
30558,1841-03-01,24.198,2.806,Bombay,India,18.48N,72.68E
30559,1841-04-01,25.975,1.642,Bombay,India,18.48N,72.68E
30560,1841-05-01,27.71,1.582,Bombay,India,18.48N,72.68E
30561,1841-06-01,27.661,1.321,Bombay,India,18.48N,72.68E
30562,1841-07-01,27.408,1.233,Bombay,India,18.48N,72.68E
30563,1841-08-01,25.83,1.92,Bombay,India,18.48N,72.68E
30564,1841-09-01,26.099,1.08,Bombay,India,18.48N,72.68E
30565,1841-10-01,26.375,1.557,Bombay,India,18.48N,72.68E
30566,1841-11-01,26.463,1.406,Bombay,India,18.48N,72.68E
30567,1841-12-01,25.089,1.944,Bombay,India,18.48N,72.68E
30568,1842-01-01,23.795,1.6130000000000002,Bombay,India,18.48N,72.68E
30569,1842-02-01,23.781,1.865,Bombay,India,18.48N,72.68E
30570,1842-03-01,25.742,2.11,Bombay,India,18.48N,72.68E
30571,1842-04-01,27.142,1.621,Bombay,India,18.48N,72.68E
30572,1842-05-01,27.936,1.007,Bombay,India,18.48N,72.68E
30573,1842-06-01,27.632,1.142,Bombay,India,18.48N,72.68E
30574,1842-07-01,26.793000000000003,1.42,Bombay,India,18.48N,72.68E
30575,1842-08-01,25.821,1.074,Bombay,India,18.48N,72.68E
30576,1842-09-01,25.979,1.449,Bombay,India,18.48N,72.68E
30577,1842-10-01,27.021,1.4369999999999998,Bombay,India,18.48N,72.68E
30578,1842-11-01,26.869,1.737,Bombay,India,18.48N,72.68E
30579,1842-12-01,25.912,1.231,Bombay,India,18.48N,72.68E
30580,1843-01-01,24.104,2.287,Bombay,India,18.48N,72.68E
30581,1843-02-01,24.304,1.58,Bombay,India,18.48N,72.68E
30582,1843-03-01,24.654,1.982,Bombay,India,18.48N,72.68E
30583,1843-04-01,26.552,1.147,Bombay,India,18.48N,72.68E
30584,1843-05-01,27.596,1.41,Bombay,India,18.48N,72.68E
30585,1843-06-01,27.71,1.4580000000000002,Bombay,India,18.48N,72.68E
30586,1843-07-01,26.491,1.139,Bombay,India,18.48N,72.68E
30587,1843-08-01,25.992,1.471,Bombay,India,18.48N,72.68E
30588,1843-09-01,26.078000000000003,0.848,Bombay,India,18.48N,72.68E
30589,1843-10-01,26.716,1.329,Bombay,India,18.48N,72.68E
30590,1843-11-01,26.389,0.895,Bombay,India,18.48N,72.68E
30591,1843-12-01,24.745,2.834,Bombay,India,18.48N,72.68E
30592,1844-01-01,23.549,1.287,Bombay,India,18.48N,72.68E
30593,1844-02-01,22.053,3.15,Bombay,India,18.48N,72.68E
30594,1844-03-01,24.653,2.494,Bombay,India,18.48N,72.68E
30595,1844-04-01,26.602,1.34,Bombay,India,18.48N,72.68E
30596,1844-05-01,27.729000000000006,1.155,Bombay,India,18.48N,72.68E
30597,1844-06-01,27.909,0.765,Bombay,India,18.48N,72.68E
30598,1844-07-01,26.431,1.149,Bombay,India,18.48N,72.68E
30599,1844-08-01,26.214,2.516,Bombay,India,18.48N,72.68E
30600,1844-09-01,25.836,0.733,Bombay,India,18.48N,72.68E
30601,1844-10-01,27.237,1.298,Bombay,India,18.48N,72.68E
30602,1844-11-01,26.618,0.838,Bombay,India,18.48N,72.68E
30603,1844-12-01,25.731,2.28,Bombay,India,18.48N,72.68E
30604,1845-01-01,24.308000000000003,1.5759999999999998,Bombay,India,18.48N,72.68E
30605,1845-02-01,23.325,2.392,Bombay,India,18.48N,72.68E
30606,1845-03-01,25.345,1.3119999999999998,Bombay,India,18.48N,72.68E
30607,1845-04-01,26.993,1.3119999999999998,Bombay,India,18.48N,72.68E
30608,1845-05-01,28.112,1.132,Bombay,India,18.48N,72.68E
30609,1845-06-01,27.55,1.267,Bombay,India,18.48N,72.68E
30610,1845-07-01,27.124,1.0759999999999998,Bombay,India,18.48N,72.68E
30611,1845-08-01,26.387,0.96,Bombay,India,18.48N,72.68E
30612,1845-09-01,26.425,1.168,Bombay,India,18.48N,72.68E
30613,1845-10-01,26.703000000000003,1.18,Bombay,India,18.48N,72.68E
30614,1845-11-01,26.745,1.251,Bombay,India,18.48N,72.68E
30615,1845-12-01,24.796,1.972,Bombay,India,18.48N,72.68E
30616,1846-01-01,25.47,1.78,Bombay,India,18.48N,72.68E
30617,1846-02-01,24.423,1.49,Bombay,India,18.48N,72.68E
30618,1846-03-01,26.7,1.888,Bombay,India,18.48N,72.68E
30619,1846-04-01,26.66,1.686,Bombay,India,18.48N,72.68E
30620,1846-05-01,28.379,1.43,Bombay,India,18.48N,72.68E
30621,1846-06-01,28.415000000000006,1.859,Bombay,India,18.48N,72.68E
30622,1846-07-01,27.708,1.756,Bombay,India,18.48N,72.68E
30623,1846-08-01,26.713,1.44,Bombay,India,18.48N,72.68E
30624,1846-09-01,26.496,1.633,Bombay,India,18.48N,72.68E
30625,1846-10-01,26.612,1.423,Bombay,India,18.48N,72.68E
30626,1846-11-01,26.986,1.81,Bombay,India,18.48N,72.68E
30627,1846-12-01,25.93,1.59,Bombay,India,18.48N,72.68E
30628,1847-01-01,24.564,3.072,Bombay,India,18.48N,72.68E
30629,1847-02-01,24.256,1.769,Bombay,India,18.48N,72.68E
30630,1847-03-01,24.491,1.706,Bombay,India,18.48N,72.68E
30631,1847-04-01,27.089,1.53,Bombay,India,18.48N,72.68E
30632,1847-05-01,27.871,1.298,Bombay,India,18.48N,72.68E
30633,1847-06-01,27.69400000000001,1.565,Bombay,India,18.48N,72.68E
30634,1847-07-01,27.047,1.487,Bombay,India,18.48N,72.68E
30635,1847-08-01,26.166,1.255,Bombay,India,18.48N,72.68E
30636,1847-09-01,26.519,1.255,Bombay,India,18.48N,72.68E
30637,1847-10-01,26.988000000000003,1.413,Bombay,India,18.48N,72.68E
30638,1847-11-01,27.04,1.612,Bombay,India,18.48N,72.68E
30639,1847-12-01,24.036,1.635,Bombay,India,18.48N,72.68E
30640,1848-01-01,24.068,3.143,Bombay,India,18.48N,72.68E
30641,1848-02-01,23.82,2.032,Bombay,India,18.48N,72.68E
30642,1848-03-01,24.934,0.858,Bombay,India,18.48N,72.68E
30643,1848-04-01,26.951,1.097,Bombay,India,18.48N,72.68E
30644,1848-05-01,28.043000000000006,1.319,Bombay,India,18.48N,72.68E
30645,1848-06-01,27.025,2.397,Bombay,India,18.48N,72.68E
30646,1848-07-01,26.932,1.966,Bombay,India,18.48N,72.68E
30647,1848-08-01,26.318,1.582,Bombay,India,18.48N,72.68E
30648,1848-09-01,26.693,1.6880000000000002,Bombay,India,18.48N,72.68E
30649,1848-10-01,27.042,0.758,Bombay,India,18.48N,72.68E
30650,1848-11-01,26.744,1.13,Bombay,India,18.48N,72.68E
30651,1848-12-01,25.332,1.533,Bombay,India,18.48N,72.68E
30652,1849-01-01,23.387,1.588,Bombay,India,18.48N,72.68E
30653,1849-02-01,23.913,1.183,Bombay,India,18.48N,72.68E
30654,1849-03-01,25.326,1.922,Bombay,India,18.48N,72.68E
30655,1849-04-01,26.364,1.418,Bombay,India,18.48N,72.68E
30656,1849-05-01,28.286,1.332,Bombay,India,18.48N,72.68E
30657,1849-06-01,26.955,2.314,Bombay,India,18.48N,72.68E
30658,1849-07-01,26.467,1.5590000000000002,Bombay,India,18.48N,72.68E
30659,1849-08-01,26.314,0.995,Bombay,India,18.48N,72.68E
30660,1849-09-01,25.798,1.345,Bombay,India,18.48N,72.68E
30661,1849-10-01,27.199,1.136,Bombay,India,18.48N,72.68E
30662,1849-11-01,27.801,1.849,Bombay,India,18.48N,72.68E
30663,1849-12-01,25.023000000000003,2.251,Bombay,India,18.48N,72.68E
30664,1850-01-01,22.78,1.432,Bombay,India,18.48N,72.68E
30665,1850-02-01,23.713,1.5219999999999998,Bombay,India,18.48N,72.68E
30666,1850-03-01,25.301,2.655,Bombay,India,18.48N,72.68E
30667,1850-04-01,26.426,1.716,Bombay,India,18.48N,72.68E
30668,1850-05-01,27.85,1.141,Bombay,India,18.48N,72.68E
30669,1850-06-01,28.062,0.911,Bombay,India,18.48N,72.68E
30670,1850-07-01,27.173,0.905,Bombay,India,18.48N,72.68E
30671,1850-08-01,26.768,1.074,Bombay,India,18.48N,72.68E
30672,1850-09-01,26.72,0.841,Bombay,India,18.48N,72.68E
30673,1850-10-01,27.884,1.723,Bombay,India,18.48N,72.68E
30674,1850-11-01,26.778,1.92,Bombay,India,18.48N,72.68E
30675,1850-12-01,24.934,0.993,Bombay,India,18.48N,72.68E
30676,1851-01-01,22.979,2.428,Bombay,India,18.48N,72.68E
30677,1851-02-01,23.823,0.792,Bombay,India,18.48N,72.68E
30678,1851-03-01,25.376,1.857,Bombay,India,18.48N,72.68E
30679,1851-04-01,26.931,1.717,Bombay,India,18.48N,72.68E
30680,1851-05-01,28.295,1.283,Bombay,India,18.48N,72.68E
30681,1851-06-01,27.571,1.73,Bombay,India,18.48N,72.68E
30682,1851-07-01,26.521,2.127,Bombay,India,18.48N,72.68E
30683,1851-08-01,26.309,1.4469999999999998,Bombay,India,18.48N,72.68E
30684,1851-09-01,26.645,1.0659999999999998,Bombay,India,18.48N,72.68E
30685,1851-10-01,27.482,1.889,Bombay,India,18.48N,72.68E
30686,1851-11-01,26.803,1.267,Bombay,India,18.48N,72.68E
30687,1851-12-01,24.779,3.105,Bombay,India,18.48N,72.68E
30688,1852-01-01,24.12,2.093,Bombay,India,18.48N,72.68E
30689,1852-02-01,23.855,1.4380000000000002,Bombay,India,18.48N,72.68E
30690,1852-03-01,24.677,1.541,Bombay,India,18.48N,72.68E
30691,1852-04-01,26.708,1.558,Bombay,India,18.48N,72.68E
30692,1852-05-01,28.264000000000006,1.38,Bombay,India,18.48N,72.68E
30693,1852-06-01,27.967,1.156,Bombay,India,18.48N,72.68E
30694,1852-07-01,26.908,1.473,Bombay,India,18.48N,72.68E
30695,1852-08-01,25.991,1.175,Bombay,India,18.48N,72.68E
30696,1852-09-01,26.552,1.091,Bombay,India,18.48N,72.68E
30697,1852-10-01,27.082,1.328,Bombay,India,18.48N,72.68E
30698,1852-11-01,26.518,1.485,Bombay,India,18.48N,72.68E
30699,1852-12-01,25.634,1.7519999999999998,Bombay,India,18.48N,72.68E
30700,1853-01-01,23.885,1.569,Bombay,India,18.48N,72.68E
30701,1853-02-01,23.168000000000003,1.776,Bombay,India,18.48N,72.68E
30702,1853-03-01,25.143,1.358,Bombay,India,18.48N,72.68E
30703,1853-04-01,26.768,1.527,Bombay,India,18.48N,72.68E
30704,1853-05-01,28.588,0.931,Bombay,India,18.48N,72.68E
30705,1853-06-01,28.628,1.114,Bombay,India,18.48N,72.68E
30706,1853-07-01,27.46,0.936,Bombay,India,18.48N,72.68E
30707,1853-08-01,26.545,1.064,Bombay,India,18.48N,72.68E
30708,1853-09-01,26.951,0.92,Bombay,India,18.48N,72.68E
30709,1853-10-01,27.336,1.045,Bombay,India,18.48N,72.68E
30710,1853-11-01,26.619,1.585,Bombay,India,18.48N,72.68E
30711,1853-12-01,25.293000000000003,1.26,Bombay,India,18.48N,72.68E
30712,1854-01-01,23.45,1.3530000000000002,Bombay,India,18.48N,72.68E
30713,1854-02-01,23.363000000000003,1.4069999999999998,Bombay,India,18.48N,72.68E
30714,1854-03-01,25.416,1.212,Bombay,India,18.48N,72.68E
30715,1854-04-01,27.289,1.385,Bombay,India,18.48N,72.68E
30716,1854-05-01,28.703000000000007,1.067,Bombay,India,18.48N,72.68E
30717,1854-06-01,28.313,1.345,Bombay,India,18.48N,72.68E
30718,1854-07-01,27.379,1.232,Bombay,India,18.48N,72.68E
30719,1854-08-01,26.59,1.274,Bombay,India,18.48N,72.68E
30720,1854-09-01,26.604,1.015,Bombay,India,18.48N,72.68E
30721,1854-10-01,27.839,1.4280000000000002,Bombay,India,18.48N,72.68E
30722,1854-11-01,27.372,1.3769999999999998,Bombay,India,18.48N,72.68E
30723,1854-12-01,25.679,1.943,Bombay,India,18.48N,72.68E
30724,1855-01-01,24.451,1.786,Bombay,India,18.48N,72.68E
30725,1855-02-01,24.144,1.466,Bombay,India,18.48N,72.68E
30726,1855-03-01,25.363000000000003,1.484,Bombay,India,18.48N,72.68E
30727,1855-04-01,27.772,1.686,Bombay,India,18.48N,72.68E
30728,1855-05-01,29.181,1.238,Bombay,India,18.48N,72.68E
30729,1855-06-01,28.261000000000006,1.305,Bombay,India,18.48N,72.68E
30730,1855-07-01,27.287,1.273,Bombay,India,18.48N,72.68E
30731,1855-08-01,26.621,1.189,Bombay,India,18.48N,72.68E
30732,1855-09-01,26.646,1.097,Bombay,India,18.48N,72.68E
30733,1855-10-01,26.986,1.382,Bombay,India,18.48N,72.68E
30734,1855-11-01,26.802,1.344,Bombay,India,18.48N,72.68E
30735,1855-12-01,24.656,1.924,Bombay,India,18.48N,72.68E
30736,1856-01-01,24.239,1.4069999999999998,Bombay,India,18.48N,72.68E
30737,1856-02-01,23.803,1.804,Bombay,India,18.48N,72.68E
30738,1856-03-01,25.133000000000003,1.612,Bombay,India,18.48N,72.68E
30739,1856-04-01,26.886,1.233,Bombay,India,18.48N,72.68E
30740,1856-05-01,28.119,1.436,Bombay,India,18.48N,72.68E
30741,1856-06-01,28.094,1.497,Bombay,India,18.48N,72.68E
30742,1856-07-01,26.587,1.172,Bombay,India,18.48N,72.68E
30743,1856-08-01,25.229,1.793,Bombay,India,18.48N,72.68E
30744,1856-09-01,26.075,1.332,Bombay,India,18.48N,72.68E
30745,1856-10-01,26.563,1.244,Bombay,India,18.48N,72.68E
30746,1856-11-01,26.6,1.364,Bombay,India,18.48N,72.68E
30747,1856-12-01,25.097,1.561,Bombay,India,18.48N,72.68E
30748,1857-01-01,23.313,1.422,Bombay,India,18.48N,72.68E
30749,1857-02-01,22.976,1.865,Bombay,India,18.48N,72.68E
30750,1857-03-01,24.692,1.362,Bombay,India,18.48N,72.68E
30751,1857-04-01,26.205,1.273,Bombay,India,18.48N,72.68E
30752,1857-05-01,27.727,1.008,Bombay,India,18.48N,72.68E
30753,1857-06-01,27.081000000000003,1.49,Bombay,India,18.48N,72.68E
30754,1857-07-01,26.384,1.36,Bombay,India,18.48N,72.68E
30755,1857-08-01,25.995,1.036,Bombay,India,18.48N,72.68E
30756,1857-09-01,26.25,0.975,Bombay,India,18.48N,72.68E
30757,1857-10-01,26.316,1.651,Bombay,India,18.48N,72.68E
30758,1857-11-01,26.432,1.668,Bombay,India,18.48N,72.68E
30759,1857-12-01,25.039,1.589,Bombay,India,18.48N,72.68E
30760,1858-01-01,24.245,1.911,Bombay,India,18.48N,72.68E
30761,1858-02-01,23.649,1.369,Bombay,India,18.48N,72.68E
30762,1858-03-01,25.36,1.544,Bombay,India,18.48N,72.68E
30763,1858-04-01,27.72600000000001,1.591,Bombay,India,18.48N,72.68E
30764,1858-05-01,28.432,1.408,Bombay,India,18.48N,72.68E
30765,1858-06-01,27.873,1.382,Bombay,India,18.48N,72.68E
30766,1858-07-01,26.513,1.2819999999999998,Bombay,India,18.48N,72.68E
30767,1858-08-01,26.116,1.17,Bombay,India,18.48N,72.68E
30768,1858-09-01,26.388,1.126,Bombay,India,18.48N,72.68E
30769,1858-10-01,27.271,1.425,Bombay,India,18.48N,72.68E
30770,1858-11-01,27.471,1.643,Bombay,India,18.48N,72.68E
30771,1858-12-01,24.837,1.567,Bombay,India,18.48N,72.68E
30772,1859-01-01,23.981,1.45,Bombay,India,18.48N,72.68E
30773,1859-02-01,23.862,1.44,Bombay,India,18.48N,72.68E
30774,1859-03-01,25.64,1.601,Bombay,India,18.48N,72.68E
30775,1859-04-01,27.715,1.65,Bombay,India,18.48N,72.68E
30776,1859-05-01,28.951,1.216,Bombay,India,18.48N,72.68E
30777,1859-06-01,28.188,1.3869999999999998,Bombay,India,18.48N,72.68E
30778,1859-07-01,26.61,1.222,Bombay,India,18.48N,72.68E
30779,1859-08-01,25.944000000000003,1.128,Bombay,India,18.48N,72.68E
30780,1859-09-01,26.231,1.103,Bombay,India,18.48N,72.68E
30781,1859-10-01,27.31,1.412,Bombay,India,18.48N,72.68E
30782,1859-11-01,27.04,1.733,Bombay,India,18.48N,72.68E
30783,1859-12-01,25.269,1.692,Bombay,India,18.48N,72.68E
30784,1860-01-01,23.596,1.443,Bombay,India,18.48N,72.68E
30785,1860-02-01,23.498,1.45,Bombay,India,18.48N,72.68E
30786,1860-03-01,24.249,1.858,Bombay,India,18.48N,72.68E
30787,1860-04-01,27.187,1.408,Bombay,India,18.48N,72.68E
30788,1860-05-01,28.60100000000001,1.161,Bombay,India,18.48N,72.68E
30789,1860-06-01,28.305,1.289,Bombay,India,18.48N,72.68E
30790,1860-07-01,27.062,1.161,Bombay,India,18.48N,72.68E
30791,1860-08-01,26.562,1.23,Bombay,India,18.48N,72.68E
30792,1860-09-01,27.051,1.225,Bombay,India,18.48N,72.68E
30793,1860-10-01,27.303,1.318,Bombay,India,18.48N,72.68E
30794,1860-11-01,26.667,1.459,Bombay,India,18.48N,72.68E
30795,1860-12-01,23.946,1.474,Bombay,India,18.48N,72.68E
30796,1861-01-01,22.551,1.6880000000000002,Bombay,India,18.48N,72.68E
30797,1861-02-01,23.159,1.383,Bombay,India,18.48N,72.68E
30798,1861-03-01,25.083,1.504,Bombay,India,18.48N,72.68E
30799,1861-04-01,26.978,1.493,Bombay,India,18.48N,72.68E
30800,1861-05-01,28.292,1.213,Bombay,India,18.48N,72.68E
30801,1861-06-01,27.979000000000006,1.664,Bombay,India,18.48N,72.68E
30802,1861-07-01,26.73,1.4269999999999998,Bombay,India,18.48N,72.68E
30803,1861-08-01,26.227,1.233,Bombay,India,18.48N,72.68E
30804,1861-09-01,26.492,1.111,Bombay,India,18.48N,72.68E
30805,1861-10-01,27.026,1.29,Bombay,India,18.48N,72.68E
30806,1861-11-01,27.058000000000003,1.712,Bombay,India,18.48N,72.68E
30807,1861-12-01,24.968000000000004,1.743,Bombay,India,18.48N,72.68E
30808,1862-01-01,22.767,1.5630000000000002,Bombay,India,18.48N,72.68E
30809,1862-02-01,22.573,1.492,Bombay,India,18.48N,72.68E
30810,1862-03-01,24.801,1.4580000000000002,Bombay,India,18.48N,72.68E
30811,1862-04-01,,,Bombay,India,18.48N,72.68E
30812,1862-05-01,,,Bombay,India,18.48N,72.68E
30813,1862-06-01,,,Bombay,India,18.48N,72.68E
30814,1862-07-01,,,Bombay,India,18.48N,72.68E
30815,1862-08-01,,,Bombay,India,18.48N,72.68E
30816,1862-09-01,,,Bombay,India,18.48N,72.68E
30817,1862-10-01,,,Bombay,India,18.48N,72.68E
30818,1862-11-01,,,Bombay,India,18.48N,72.68E
30819,1862-12-01,,,Bombay,India,18.48N,72.68E
30820,1863-01-01,,,Bombay,India,18.48N,72.68E
30821,1863-02-01,,,Bombay,India,18.48N,72.68E
30822,1863-03-01,,,Bombay,India,18.48N,72.68E
30823,1863-04-01,,,Bombay,India,18.48N,72.68E
30824,1863-05-01,,,Bombay,India,18.48N,72.68E
30825,1863-06-01,,,Bombay,India,18.48N,72.68E
30826,1863-07-01,,,Bombay,India,18.48N,72.68E
30827,1863-08-01,,,Bombay,India,18.48N,72.68E
30828,1863-09-01,,,Bombay,India,18.48N,72.68E
30829,1863-10-01,,,Bombay,India,18.48N,72.68E
30830,1863-11-01,,,Bombay,India,18.48N,72.68E
30831,1863-12-01,,,Bombay,India,18.48N,72.68E
30832,1864-01-01,,,Bombay,India,18.48N,72.68E
30833,1864-02-01,,,Bombay,India,18.48N,72.68E
30834,1864-03-01,,,Bombay,India,18.48N,72.68E
30835,1864-04-01,,,Bombay,India,18.48N,72.68E
30836,1864-05-01,,,Bombay,India,18.48N,72.68E
30837,1864-06-01,,,Bombay,India,18.48N,72.68E
30838,1864-07-01,,,Bombay,India,18.48N,72.68E
30839,1864-08-01,,,Bombay,India,18.48N,72.68E
30840,1864-09-01,,,Bombay,India,18.48N,72.68E
30841,1864-10-01,,,Bombay,India,18.48N,72.68E
30842,1864-11-01,,,Bombay,India,18.48N,72.68E
30843,1864-12-01,,,Bombay,India,18.48N,72.68E
30844,1865-01-01,24.824,1.429,Bombay,India,18.48N,72.68E
30845,1865-02-01,23.922,2.245,Bombay,India,18.48N,72.68E
30846,1865-03-01,24.72,1.5590000000000002,Bombay,India,18.48N,72.68E
30847,1865-04-01,26.955,1.616,Bombay,India,18.48N,72.68E
30848,1865-05-01,28.432,1.578,Bombay,India,18.48N,72.68E
30849,1865-06-01,28.716,1.3090000000000002,Bombay,India,18.48N,72.68E
30850,1865-07-01,27.123,1.207,Bombay,India,18.48N,72.68E
30851,1865-08-01,26.569000000000003,1.222,Bombay,India,18.48N,72.68E
30852,1865-09-01,27.322,1.115,Bombay,India,18.48N,72.68E
30853,1865-10-01,27.609,1.3130000000000002,Bombay,India,18.48N,72.68E
30854,1865-11-01,27.64,1.513,Bombay,India,18.48N,72.68E
30855,1865-12-01,25.297,1.53,Bombay,India,18.48N,72.68E
30856,1866-01-01,24.494,1.503,Bombay,India,18.48N,72.68E
30857,1866-02-01,23.556,1.528,Bombay,India,18.48N,72.68E
30858,1866-03-01,25.235,1.492,Bombay,India,18.48N,72.68E
30859,1866-04-01,27.519,1.433,Bombay,India,18.48N,72.68E
30860,1866-05-01,29.065,1.331,Bombay,India,18.48N,72.68E
30861,1866-06-01,28.19100000000001,1.268,Bombay,India,18.48N,72.68E
30862,1866-07-01,27.261,1.381,Bombay,India,18.48N,72.68E
30863,1866-08-01,26.302,1.239,Bombay,India,18.48N,72.68E
30864,1866-09-01,26.944000000000003,1.249,Bombay,India,18.48N,72.68E
30865,1866-10-01,27.208,1.283,Bombay,India,18.48N,72.68E
30866,1866-11-01,27.212,1.492,Bombay,India,18.48N,72.68E
30867,1866-12-01,26.278,1.48,Bombay,India,18.48N,72.68E
30868,1867-01-01,24.438,1.513,Bombay,India,18.48N,72.68E
30869,1867-02-01,23.764,1.371,Bombay,India,18.48N,72.68E
30870,1867-03-01,25.298,1.5759999999999998,Bombay,India,18.48N,72.68E
30871,1867-04-01,27.475,1.472,Bombay,India,18.48N,72.68E
30872,1867-05-01,28.376,1.25,Bombay,India,18.48N,72.68E
30873,1867-06-01,28.442,1.3019999999999998,Bombay,India,18.48N,72.68E
30874,1867-07-01,27.018,1.208,Bombay,India,18.48N,72.68E
30875,1867-08-01,26.434,1.239,Bombay,India,18.48N,72.68E
30876,1867-09-01,26.941,1.165,Bombay,India,18.48N,72.68E
30877,1867-10-01,27.669,1.264,Bombay,India,18.48N,72.68E
30878,1867-11-01,27.987,1.843,Bombay,India,18.48N,72.68E
30879,1867-12-01,26.227,1.525,Bombay,India,18.48N,72.68E
30880,1868-01-01,23.965,1.565,Bombay,India,18.48N,72.68E
30881,1868-02-01,23.576,1.569,Bombay,India,18.48N,72.68E
30882,1868-03-01,25.397,1.672,Bombay,India,18.48N,72.68E
30883,1868-04-01,27.588,1.632,Bombay,India,18.48N,72.68E
30884,1868-05-01,29.200000000000006,1.3630000000000002,Bombay,India,18.48N,72.68E
30885,1868-06-01,28.282,1.274,Bombay,India,18.48N,72.68E
30886,1868-07-01,27.064,1.205,Bombay,India,18.48N,72.68E
30887,1868-08-01,26.709,1.197,Bombay,India,18.48N,72.68E
30888,1868-09-01,27.014,1.181,Bombay,India,18.48N,72.68E
30889,1868-10-01,28.031,1.276,Bombay,India,18.48N,72.68E
30890,1868-11-01,26.982,1.614,Bombay,India,18.48N,72.68E
30891,1868-12-01,25.578000000000003,1.381,Bombay,India,18.48N,72.68E
30892,1869-01-01,24.045,1.571,Bombay,India,18.48N,72.68E
30893,1869-02-01,24.809,1.496,Bombay,India,18.48N,72.68E
30894,1869-03-01,25.475,1.55,Bombay,India,18.48N,72.68E
30895,1869-04-01,27.829,1.643,Bombay,India,18.48N,72.68E
30896,1869-05-01,28.785,1.435,Bombay,India,18.48N,72.68E
30897,1869-06-01,28.492,1.365,Bombay,India,18.48N,72.68E
30898,1869-07-01,27.229,1.185,Bombay,India,18.48N,72.68E
30899,1869-08-01,26.496,1.442,Bombay,India,18.48N,72.68E
30900,1869-09-01,27.234,1.187,Bombay,India,18.48N,72.68E
30901,1869-10-01,27.511,1.319,Bombay,India,18.48N,72.68E
30902,1869-11-01,27.116,1.399,Bombay,India,18.48N,72.68E
30903,1869-12-01,25.046,1.618,Bombay,India,18.48N,72.68E
30904,1870-01-01,24.0,1.382,Bombay,India,18.48N,72.68E
30905,1870-02-01,23.282,1.5019999999999998,Bombay,India,18.48N,72.68E
30906,1870-03-01,25.29,1.469,Bombay,India,18.48N,72.68E
30907,1870-04-01,27.394,1.527,Bombay,India,18.48N,72.68E
30908,1870-05-01,29.051,1.183,Bombay,India,18.48N,72.68E
30909,1870-06-01,28.282,1.3430000000000002,Bombay,India,18.48N,72.68E
30910,1870-07-01,26.686,1.144,Bombay,India,18.48N,72.68E
30911,1870-08-01,25.787,1.107,Bombay,India,18.48N,72.68E
30912,1870-09-01,26.654,1.073,Bombay,India,18.48N,72.68E
30913,1870-10-01,27.191,1.3430000000000002,Bombay,India,18.48N,72.68E
30914,1870-11-01,26.934,1.668,Bombay,India,18.48N,72.68E
